,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Day,Month,Year,distance
1323,31.0,4.8,6.0,1.0,1,4,3,0.0,0.0,2.0,11,15,2,2022,1.526398191491816
1324,20.0,2.5,6.0,1.0,1,2,3,1.0,0.0,1.0,43,18,3,2022,19.97552008622187
1325,27.0,4.5,3.0,2.0,1,3,4,0.0,0.0,2.0,16,10,3,2022,20.178100872930706
1326,29.0,4.5,4.0,3.0,2,1,4,1.0,0.0,1.0,18,13,2,2022,6.054070281086299
1327,34.0,5.0,3.0,3.0,0,2,4,1.0,0.0,1.0,33,1,4,2022,1.5367312329657887
1328,37.0,4.6,4.0,2.0,0,2,4,1.0,0.0,1.0,30,9,3,2022,7.79017700382207
1329,24.0,4.6,1.0,4.0,2,2,3,1.0,0.0,2.0,38,2,3,2022,19.619011975960976
1330,27.0,4.8,3.0,2.0,2,4,3,1.0,0.0,1.0,25,27,3,2022,12.072385194581768
1331,32.0,4.6,1.0,1.0,0,1,4,1.0,0.0,1.0,43,6,4,2022,13.971759900424404
1332,28.0,4.6,1.0,1.0,0,1,4,0.0,0.0,2.0,24,18,2,2022,10.445325203576813
1333,28.0,5.0,4.0,4.0,2,4,4,0.0,0.0,1.0,17,1,3,2022,9.219905581617374
1334,35.0,4.8,6.0,2.0,0,3,4,1.0,0.0,1.0,20,3,3,2022,4.674184358398579
1335,26.0,4.9,6.0,2.0,0,1,4,1.0,0.0,2.0,15,25,3,2022,19.661098170299503
1336,36.0,4.6,5.0,2.0,0,3,4,1.0,0.0,1.0,28,17,3,2022,4.657127681974944
1337,37.0,4.6,6.0,4.0,2,3,2,0.0,0.0,1.0,27,18,3,2022,16.635315203255878
1338,25.0,4.6,3.0,2.0,2,2,4,1.0,0.0,1.0,26,30,3,2022,7.6831770783541575
1339,35.0,4.6,5.0,2.0,0,3,4,1.0,0.0,1.0,36,12,2,2022,16.61092648528088
1340,25.0,4.6,4.0,1.0,1,2,4,0.0,0.0,2.0,14,27,3,2022,12.236561539555195
1341,24.0,4.9,3.0,1.0,2,3,3,1.0,0.0,1.0,16,11,2,2022,2.976570182999617
1342,25.0,4.7,5.0,2.0,0,2,4,0.0,0.0,1.0,22,21,3,2022,4.528289130579362
1343,23.0,5.0,6.0,3.0,2,4,3,0.0,0.0,2.0,14,3,4,2022,3.0734537599374083
1344,24.0,4.9,2.0,1.0,2,1,2,0.0,0.0,2.0,17,7,3,2022,9.34840333533469
1345,35.0,4.7,5.0,2.0,2,2,2,0.0,0.0,1.0,15,19,3,2022,7.646049300624619
1346,21.0,4.6,4.0,2.0,0,2,4,1.0,0.0,2.0,20,26,3,2022,9.08808409216373
1347,21.0,5.0,3.0,4.0,0,3,4,1.0,0.0,1.0,28,12,3,2022,12.161131350319085
1348,37.0,4.8,6.0,1.0,2,1,3,0.0,0.0,1.0,18,15,2,2022,2.996242008148186
1349,38.0,4.1,3.0,4.0,0,4,4,1.0,0.0,1.0,50,16,2,2022,10.445547500579528
1350,33.0,4.9,4.0,1.0,1,4,4,0.0,0.0,2.0,18,14,3,2022,12.294124530423833
1351,27.0,4.1,1.0,4.0,1,3,3,1.0,0.0,1.0,44,6,4,2022,17.29786575291325
1352,26.0,4.5,4.0,4.0,1,3,3,0.0,0.0,2.0,17,6,3,2022,13.97203602578282
1353,25.0,4.8,5.0,1.0,2,1,3,1.0,0.0,1.0,21,14,3,2022,12.234750048931101
1354,35.0,4.5,4.0,1.0,2,2,2,0.0,0.0,2.0,27,31,3,2022,10.721987300670905
1355,29.0,4.9,3.0,1.0,0,2,4,0.0,0.0,2.0,21,6,3,2022,20.177913041347885
1356,29.0,4.9,4.0,2.0,1,2,4,1.0,0.0,1.0,29,28,3,2022,9.181151801247479
1357,25.0,4.5,6.0,4.0,2,1,4,0.0,0.0,1.0,11,9,3,2022,9.088011034370902
1358,31.0,4.9,6.0,3.0,2,3,2,1.0,0.0,1.0,21,28,3,2022,3.1162385581766157
1359,26.0,4.1,2.0,1.0,0,3,4,0.0,0.0,2.0,22,1,4,2022,9.314044064891256
1360,22.0,4.7,1.0,3.0,0,3,4,0.0,0.0,1.0,26,30,3,2022,6.210946741811576
1361,26.0,4.7,3.0,2.0,1,2,3,1.0,0.0,1.0,23,12,3,2022,12.073402311815487
1362,29.0,4.6,5.0,4.0,2,3,2,1.0,0.0,1.0,30,2,4,2022,10.64105130998603
1363,33.0,4.5,6.0,4.0,2,2,2,0.0,0.0,1.0,22,15,3,2022,7.76260023979046
1364,22.0,4.7,1.0,1.0,1,2,4,1.0,0.0,2.0,28,2,4,2022,19.659494006264435
1365,29.0,4.9,2.0,2.0,1,2,4,1.0,0.0,1.0,26,15,3,2022,4.657127681974944
1366,24.0,4.8,3.0,2.0,1,1,3,1.0,0.0,1.0,23,20,3,2022,13.968990746014814
1367,37.0,4.7,1.0,1.0,1,4,4,0.0,0.0,1.0,18,28,3,2022,1.5322764695191087
1368,27.0,4.8,3.0,2.0,2,2,3,0.0,0.0,1.0,17,18,2,2022,19.39601524539439
1369,30.0,4.7,,,3,3,1,1.0,0.0,1.0,37,4,4,2022,17214.881134406358
1370,32.0,4.8,3.0,3.0,1,1,3,1.0,0.0,1.0,26,15,2,2022,6.290134677634678
1371,32.0,4.0,1.0,4.0,2,2,4,1.0,1.0,2.0,43,8,3,2022,12.58026782240096
1372,25.0,4.6,5.0,4.0,1,4,4,0.0,0.0,1.0,38,31,3,2022,19.359307695551315
1373,34.0,4.7,1.0,2.0,0,2,4,2.0,0.0,1.0,43,6,4,2022,10.590448391072377
1374,32.0,4.7,1.0,1.0,1,3,4,1.0,0.0,2.0,28,6,3,2022,17.29786575291325
1375,28.0,4.6,4.0,4.0,1,2,3,0.0,0.0,1.0,11,1,4,2022,8.942954308598857
1376,25.0,4.6,3.0,4.0,0,4,4,0.0,0.0,1.0,28,12,3,2022,17.13751702264012
1377,28.0,4.9,3.0,4.0,1,4,3,1.0,0.0,1.0,17,3,3,2022,7.76260023979046
1378,24.0,4.6,5.0,4.0,0,2,4,1.0,0.0,2.0,49,29,3,2022,12.23632280989138
1379,33.0,5.0,1.0,1.0,0,3,4,1.0,0.0,1.0,21,17,2,2022,1.5101672504862225
1380,35.0,4.7,5.0,1.0,1,4,3,1.0,0.0,2.0,18,13,3,2022,2.9794951426842973
1381,32.0,4.7,4.0,2.0,1,3,4,1.0,0.0,1.0,28,11,2,2022,7.441056176509003
1382,23.0,2.6,6.0,1.0,1,1,3,1.0,0.0,1.0,43,12,2,2022,16.1141774821139
1383,26.0,4.0,1.0,4.0,1,4,4,1.0,0.0,1.0,33,5,4,2022,4.5441940135013885
1384,36.0,4.6,5.0,2.0,0,2,4,1.0,0.0,2.0,25,3,4,2022,6.050094908857793
1385,20.0,4.3,2.0,1.0,0,1,4,1.0,0.0,1.0,24,26,3,2022,1.558086516247252
1386,24.0,4.7,6.0,4.0,1,1,3,1.0,0.0,2.0,23,25,3,2022,10.590448391072377
1387,32.0,4.9,1.0,4.0,2,4,2,1.0,0.0,2.0,27,30,3,2022,9.088011034370902
1388,35.0,4.5,2.0,1.0,0,3,4,0.0,0.0,1.0,22,1,4,2022,1.5545063790422489
1389,25.0,4.9,2.0,1.0,1,3,3,1.0,0.0,1.0,19,19,3,2022,7.563759001970448
1390,39.0,5.0,2.0,1.0,1,2,4,1.0,0.0,1.0,27,20,3,2022,14.022298282478662
1391,35.0,4.9,4.0,2.0,0,2,4,2.0,0.0,1.0,43,8,3,2022,19.883360631546168
1392,30.0,4.9,6.0,1.0,2,1,3,1.0,,1.0,12,17,2,2022,3.0201156277954664
1393,32.0,4.0,2.0,4.0,0,1,4,1.0,0.0,1.0,51,29,3,2022,20.851771383104897
1394,35.0,4.2,2.0,4.0,2,1,4,1.0,0.0,1.0,44,16,3,2022,10.881431823102693
1395,23.0,4.9,3.0,3.0,2,4,3,1.0,0.0,2.0,13,9,3,2022,6.147160558529806
1396,29.0,4.6,2.0,3.0,0,1,4,1.0,0.0,1.0,20,3,3,2022,1.529162766029935
1397,30.0,4.7,5.0,1.0,2,3,2,0.0,,1.0,10,30,3,2022,3.025144329113472
1398,23.0,4.9,3.0,4.0,2,4,4,1.0,0.0,1.0,19,20,3,2022,12.464329297636855
1399,26.0,4.0,5.0,4.0,1,1,4,3.0,0.0,2.0,43,8,3,2022,20.851771383104897
1400,30.0,4.7,,,3,2,4,1.0,1.0,1.0,49,12,3,2022,10.881197531247286
1401,31.0,4.7,4.0,1.0,2,4,3,1.0,0.0,1.0,26,13,2,2022,2.984637269285578
1402,30.0,4.7,5.0,3.0,0,1,4,0.0,0.0,1.0,21,21,3,2022,1.5300320235204852
1403,22.0,4.8,3.0,4.0,0,3,4,1.0,0.0,1.0,26,13,2,2022,9.081270101190814
1404,30.0,4.7,2.0,1.0,2,2,2,1.0,0.0,1.0,28,5,3,2022,1.5126859754650717
1405,24.0,4.5,1.0,4.0,0,2,4,3.0,1.0,1.0,49,31,3,2022,12.46439009964234
1406,24.0,4.5,3.0,1.0,2,1,4,0.0,,2.0,11,15,3,2022,1.5522165637175793
1407,27.0,4.8,6.0,4.0,0,4,4,1.0,0.0,1.0,28,16,2,2022,13.428872375814057
1408,20.0,4.8,2.0,1.0,1,1,4,0.0,0.0,1.0,16,15,2,2022,7.719304592034689
1409,23.0,4.9,3.0,1.0,1,2,3,1.0,0.0,1.0,16,7,3,2022,9.178138375055346
1410,38.0,4.0,5.0,4.0,2,3,3,1.0,0.0,1.0,44,23,3,2022,11.919595217847732
1411,27.0,4.6,1.0,1.0,0,2,4,1.0,0.0,1.0,19,11,3,2022,4.656811824870968
1412,39.0,4.8,5.0,2.0,0,2,4,1.0,0.0,1.0,34,13,3,2022,4.544232356931138
1413,22.0,4.7,4.0,4.0,2,1,2,1.0,0.0,1.0,19,13,2,2022,7.3256043849602595
1414,20.0,4.6,4.0,4.0,0,1,4,1.0,0.0,1.0,38,2,3,2022,13.829770499572875
1415,36.0,4.0,5.0,4.0,2,1,4,0.0,0.0,1.0,37,16,3,2022,10.906039889040743
1416,30.0,4.9,3.0,4.0,2,4,4,1.0,0.0,1.0,27,18,2,2022,19.34098355293587
1417,23.0,4.1,4.0,1.0,0,1,4,0.0,0.0,1.0,23,1,4,2022,3.0251492856773803
1418,30.0,4.7,,,0,2,4,1.0,0.0,1.0,28,17,3,2022,4.56092627806632
1419,38.0,4.2,4.0,2.0,1,3,4,1.0,0.0,2.0,31,17,2,2022,5.968765122136668
1420,30.0,4.7,4.0,2.0,1,3,3,1.0,0.0,1.0,30,6,3,2022,10.708220667367732
1421,38.0,4.5,3.0,1.0,1,1,4,1.0,0.0,1.0,29,16,3,2022,11.916595060070058
1422,37.0,4.7,2.0,2.0,1,3,4,1.0,0.0,1.0,29,19,3,2022,9.348134176983455
1423,25.0,4.9,5.0,1.0,2,3,3,1.0,0.0,1.0,26,29,3,2022,16.852834881459735
1424,27.0,4.6,3.0,3.0,0,1,4,1.0,0.0,1.0,15,17,3,2022,5.959032639455132
1425,27.0,4.6,5.0,4.0,1,4,4,1.0,0.0,2.0,27,13,3,2022,7.573462889023593
1426,39.0,4.0,5.0,4.0,1,4,4,3.0,0.0,1.0,43,14,3,2022,16.851371030914677
1427,24.0,4.1,3.0,1.0,0,4,4,1.0,0.0,1.0,26,21,3,2022,3.0189069957364936
1428,31.0,5.0,6.0,4.0,2,2,3,1.0,0.0,1.0,15,14,2,2022,20.44292976252901
1429,27.0,4.6,2.0,1.0,2,1,3,1.0,0.0,1.0,17,17,3,2022,4.47028648943395
1430,37.0,4.8,4.0,2.0,1,1,3,0.0,0.0,1.0,32,5,3,2022,5.958820916621518
1431,24.0,4.7,4.0,3.0,1,4,3,1.0,0.0,1.0,27,28,3,2022,6.1189337686419085
1432,30.0,4.9,6.0,1.0,0,1,4,1.0,0.0,1.0,24,4,4,2022,17.29786575291325
1433,22.0,3.1,6.0,1.0,1,3,3,1.0,0.0,1.0,40,14,3,2022,20.182685858169425
1434,39.0,4.0,2.0,3.0,2,4,3,0.0,0.0,1.0,34,5,4,2022,2.979000203434651
1435,31.0,4.5,5.0,2.0,0,1,4,1.0,1.0,1.0,49,27,3,2022,12.233239995052578
1436,31.0,4.7,2.0,3.0,2,1,3,1.0,0.0,2.0,30,24,3,2022,3.145067434621583
1437,26.0,4.3,5.0,4.0,1,1,3,1.0,0.0,1.0,36,2,3,2022,19.65937352744409
1438,27.0,4.4,5.0,2.0,1,2,3,1.0,0.0,1.0,32,8,3,2022,20.85094842431246
1439,39.0,4.1,4.0,2.0,2,4,3,1.0,0.0,1.0,31,19,3,2022,9.313300003113463
1440,25.0,4.6,4.0,1.0,1,3,4,0.0,0.0,1.0,18,2,4,2022,13.830016226508361
1441,21.0,5.0,5.0,1.0,0,2,4,0.0,0.0,2.0,15,3,3,2022,7.771834302405156
1442,30.0,4.7,3.0,4.0,1,3,4,1.0,0.0,1.0,38,27,3,2022,3892.8823493871582
1443,34.0,3.5,2.0,2.0,2,4,3,2.0,0.0,1.0,37,20,3,2022,12.255014344808073
1444,32.0,4.9,6.0,4.0,0,4,4,1.0,0.0,1.0,25,6,4,2022,12.256687342592544
1445,27.0,4.9,4.0,2.0,0,1,4,1.0,0.0,1.0,19,1,3,2022,9.074342229264849
1446,37.0,4.8,3.0,1.0,1,4,4,0.0,0.0,1.0,29,17,3,2022,2.979750394372829
1447,36.0,4.8,6.0,2.0,2,3,2,0.0,0.0,1.0,18,15,3,2022,7.8626681674103684
1448,22.0,4.7,2.0,2.0,1,1,3,1.0,0.0,2.0,28,23,3,2022,12.253528674537387
1449,26.0,4.5,3.0,4.0,1,4,3,1.0,0.0,1.0,26,16,3,2022,10.757554773158116
1450,26.0,5.0,2.0,2.0,1,4,4,1.0,0.0,1.0,21,27,3,2022,19.91643253383978
1451,30.0,4.8,1.0,2.0,2,2,3,2.0,0.0,1.0,36,31,3,2022,17.29786575291325
1452,27.0,4.9,2.0,1.0,0,4,4,1.0,0.0,2.0,18,31,3,2022,19.658752171965087
1453,34.0,5.0,4.0,2.0,0,4,4,1.0,0.0,1.0,31,17,2,2022,9.264595774312983
1454,25.0,4.8,5.0,4.0,0,3,4,1.0,0.0,1.0,26,5,3,2022,4.537940846051362
1455,22.0,4.5,3.0,2.0,2,3,3,1.0,0.0,1.0,15,12,2,2022,16.36609806072391
1456,30.0,4.7,6.0,2.0,2,3,3,1.0,0.0,1.0,18,10,3,2022,13.989532967706147
1457,30.0,4.7,1.0,3.0,1,1,3,1.0,0.0,2.0,26,1,4,2022,3.060556140526367
1458,35.0,4.9,5.0,4.0,2,2,2,2.0,0.0,1.0,42,18,3,2022,14.02323208308413
1459,27.0,5.0,5.0,3.0,1,4,4,1.0,0.0,1.0,33,30,3,2022,6.081139317039227
1460,33.0,5.0,2.0,4.0,1,3,4,0.0,0.0,2.0,28,6,4,2022,10.865065738215877
1461,23.0,4.7,5.0,4.0,1,2,4,1.0,0.0,2.0,38,14,3,2022,10.427692569177225
1462,36.0,4.8,1.0,2.0,1,1,3,0.0,0.0,1.0,15,17,3,2022,7.761780026109035
1463,36.0,4.9,4.0,2.0,1,4,4,0.0,0.0,1.0,26,25,3,2022,13.612447554496717
1464,37.0,4.6,2.0,1.0,1,4,4,1.0,0.0,1.0,26,3,3,2022,9.121089774937934
1465,27.0,4.5,1.0,2.0,0,3,4,1.0,0.0,1.0,21,13,3,2022,7.659687719504771
1466,31.0,4.1,1.0,2.0,1,1,3,0.0,0.0,1.0,37,2,4,2022,16.72254842071454
1467,23.0,4.6,2.0,1.0,2,4,3,1.0,0.0,1.0,18,7,3,2022,1.489842306740158
1468,22.0,4.9,4.0,2.0,2,2,3,1.0,0.0,1.0,24,7,3,2022,9.05584850422668
1469,32.0,4.6,6.0,2.0,0,4,4,1.0,0.0,1.0,29,17,3,2022,7.573467821949986
1470,35.0,4.5,1.0,4.0,1,2,4,1.0,0.0,1.0,25,9,3,2022,7.6012659082245335
1471,26.0,4.7,6.0,4.0,2,4,2,0.0,0.0,2.0,10,11,3,2022,9.077679565695165
1472,24.0,4.9,4.0,4.0,2,2,3,1.0,0.0,1.0,20,29,3,2022,20.25401003649722
1473,27.0,4.9,1.0,1.0,0,1,4,0.0,0.0,1.0,22,2,3,2022,13.583086214934681
1474,22.0,4.5,3.0,4.0,2,1,3,1.0,0.0,1.0,19,16,3,2022,10.56512884564869
1475,26.0,4.8,4.0,2.0,0,3,4,0.0,0.0,1.0,16,5,4,2022,6.127106344248561
1476,38.0,4.9,5.0,2.0,1,4,4,1.0,0.0,2.0,18,15,3,2022,7.659687719504771
1477,24.0,4.7,4.0,1.0,1,4,4,0.0,0.0,2.0,16,13,3,2022,9.074628631820477
1478,22.0,4.3,1.0,4.0,2,3,2,1.0,0.0,1.0,31,2,3,2022,10.88124973155242
1479,31.0,4.7,3.0,3.0,0,1,4,1.0,0.0,1.0,35,11,2,2022,6.175440417125766
1480,22.0,4.2,4.0,1.0,0,2,4,1.0,0.0,1.0,22,30,3,2022,3.02507998731458
1481,37.0,4.9,5.0,2.0,2,1,3,1.0,0.0,2.0,15,9,3,2022,9.349055143285232
1482,33.0,5.0,5.0,2.0,1,3,4,1.0,0.0,1.0,19,5,3,2022,7.564859910416586
1483,33.0,4.9,1.0,1.0,1,2,4,1.0,0.0,1.0,18,28,3,2022,7.7901226497639176
1484,21.0,4.9,2.0,1.0,1,3,4,1.0,0.0,1.0,18,3,4,2022,9.31574536154532
1485,21.0,4.4,2.0,1.0,0,3,4,0.0,0.0,1.0,19,5,4,2022,7.546267706957808
1486,35.0,4.9,3.0,4.0,0,4,4,3.0,0.0,1.0,45,15,2,2022,9.435201537430713
1487,20.0,4.3,5.0,4.0,1,1,3,1.0,0.0,1.0,35,14,3,2022,13.830053479838757
1488,22.0,4.8,2.0,4.0,2,4,3,0.0,0.0,1.0,22,9,3,2022,4.65759746927107
1489,30.0,4.7,4.0,3.0,1,3,4,1.0,0.0,1.0,27,11,2,2022,2.93043523723647
1490,30.0,4.7,1.0,1.0,2,1,3,1.0,0.0,1.0,36,18,3,2022,20.18126391655743
1491,38.0,4.4,5.0,4.0,2,1,2,1.0,0.0,2.0,41,16,3,2022,19.762371983679323
1492,37.0,4.7,5.0,1.0,1,1,3,0.0,0.0,1.0,17,9,3,2022,4.674172124263596
1493,25.0,4.6,3.0,1.0,2,3,3,1.0,0.0,1.0,18,14,3,2022,10.72503463788064
1494,35.0,4.9,5.0,2.0,1,4,4,1.0,0.0,2.0,42,18,2,2022,16.47598057072413
1495,21.0,4.6,1.0,2.0,1,2,4,1.0,0.0,1.0,29,29,3,2022,17.07644834661671
1496,32.0,4.2,2.0,1.0,0,3,4,0.0,0.0,1.0,23,11,2,2022,1.5606716526493072
1497,37.0,4.9,4.0,2.0,0,3,4,0.0,0.0,1.0,49,16,2,2022,14.15280068944862
1498,24.0,4.7,5.0,2.0,2,3,2,1.0,0.0,2.0,16,3,3,2022,4.663439017652866
1499,26.0,4.6,1.0,1.0,2,4,2,0.0,0.0,1.0,14,21,3,2022,3.0251492856773803
1500,32.0,3.8,5.0,1.0,1,3,3,2.0,0.0,1.0,35,6,3,2022,11.916575580095856
1501,36.0,4.6,4.0,2.0,1,3,4,1.0,0.0,1.0,29,26,3,2022,7.763607607839583
1502,25.0,4.6,4.0,3.0,2,2,3,0.0,0.0,1.0,19,17,2,2022,5.860424706255567
1503,37.0,4.9,5.0,4.0,1,2,3,2.0,0.0,1.0,39,11,3,2022,7.652510173140083
1504,39.0,4.9,3.0,2.0,0,2,4,1.0,0.0,1.0,34,5,3,2022,9.174316774026583
1505,25.0,4.6,6.0,1.0,0,4,4,0.0,0.0,1.0,16,19,3,2022,9.05598111792485
1506,30.0,4.7,,,3,4,2,0.0,0.0,2.0,15,28,3,2022,4.560961191343126
1507,28.0,4.5,2.0,1.0,1,3,3,1.0,0.0,2.0,16,15,3,2022,1.5320260227344966
1508,25.0,5.0,2.0,1.0,2,1,3,0.0,0.0,1.0,10,29,3,2022,20.182685858169425
1509,24.0,4.6,2.0,1.0,1,4,4,1.0,0.0,2.0,11,11,2,2022,2.9304365481025267
1510,25.0,4.8,2.0,2.0,2,4,3,1.0,0.0,2.0,25,13,3,2022,9.219783818325867
1511,20.0,4.3,2.0,1.0,0,2,4,1.0,0.0,2.0,21,3,3,2022,1.50946039783608
1512,22.0,4.7,3.0,1.0,2,1,4,0.0,0.0,1.0,13,18,2,2022,13.428485784085986
1513,36.0,4.8,1.0,2.0,0,2,4,1.0,0.0,1.0,29,1,4,2022,9.193027874171595
1514,21.0,4.6,5.0,4.0,0,4,4,0.0,0.0,1.0,43,8,3,2022,10.756990051436178
1515,38.0,4.9,6.0,3.0,2,1,4,0.0,0.0,1.0,17,11,2,2022,3.0274836348511345
1516,35.0,4.6,1.0,2.0,0,4,4,1.0,0.0,1.0,32,26,3,2022,4.657654937060371
1517,39.0,4.6,4.0,1.0,0,4,4,1.0,0.0,1.0,26,2,4,2022,13.773737657079213
1518,37.0,4.8,1.0,4.0,0,4,4,1.0,0.0,1.0,52,31,3,2022,12.099354574707203
1519,25.0,4.7,4.0,2.0,2,3,4,1.0,0.0,1.0,15,4,3,2022,12.41898167230392
1520,30.0,4.2,1.0,4.0,0,4,4,2.0,0.0,1.0,33,3,3,2022,4.561152427256569
1521,39.0,4.6,1.0,2.0,1,3,4,1.0,0.0,2.0,19,3,4,2022,7.772241719523405
1522,30.0,4.7,,,3,1,3,0.0,0.0,1.0,17,30,3,2022,9.3268725291157
1523,30.0,4.9,2.0,2.0,1,4,4,0.0,0.0,1.0,28,28,3,2022,7.772241719523405
1524,38.0,4.0,1.0,4.0,2,1,4,1.0,0.0,2.0,43,14,3,2022,17.078665498349924
1525,22.0,4.4,3.0,1.0,0,3,4,1.0,0.0,1.0,16,17,3,2022,1.5302997807726866
1526,27.0,4.5,5.0,1.0,1,4,4,1.0,0.0,1.0,21,29,3,2022,17.07478648593785
1527,25.0,4.2,6.0,3.0,0,1,4,3.0,0.0,1.0,43,13,3,2022,6.232152800668448
1528,24.0,4.6,6.0,1.0,0,3,4,1.0,0.0,2.0,14,5,3,2022,7.8626681674103684
1529,36.0,4.9,6.0,3.0,1,4,3,1.0,0.0,2.0,21,5,3,2022,1.5094675843674927
1530,27.0,4.8,1.0,4.0,0,2,4,1.0,0.0,1.0,41,4,3,2022,12.071652559029038
1531,34.0,4.8,3.0,4.0,2,2,2,1.0,0.0,1.0,25,15,2,2022,7.631507423907992
1532,34.0,4.7,1.0,4.0,1,1,3,2.0,0.0,1.0,36,6,3,2022,17.098388556624265
1533,29.0,4.5,4.0,1.0,0,2,4,1.0,0.0,1.0,19,11,3,2022,4.5611523412091035
1534,25.0,2.7,6.0,1.0,1,2,4,0.0,0.0,1.0,37,10,3,2022,16.385802266862363
1535,30.0,4.7,4.0,4.0,0,4,4,1.0,0.0,1.0,37,20,3,2022,5997.675069885528
1536,37.0,4.5,2.0,2.0,2,1,3,1.0,0.0,1.0,28,23,3,2022,20.253518127453454
1537,27.0,4.8,3.0,4.0,1,3,4,0.0,0.0,1.0,29,5,3,2022,4.561267998363487
1538,39.0,4.8,4.0,1.0,1,2,3,1.0,0.0,1.0,23,26,3,2022,9.326561838120917
1539,34.0,4.3,4.0,1.0,0,3,4,0.0,0.0,1.0,20,15,2,2022,1.4922358976855798
1540,27.0,4.9,2.0,3.0,1,1,4,0.0,0.0,1.0,13,19,3,2022,6.146243658393976
1541,28.0,5.0,6.0,1.0,2,3,3,1.0,0.0,1.0,24,21,3,2022,1.5524064590046618
1542,24.0,4.8,2.0,4.0,1,4,4,1.0,0.0,1.0,28,6,4,2022,10.586888296813168
1543,30.0,4.7,6.0,1.0,0,2,4,0.0,0.0,1.0,14,19,3,2022,1.5322647895219275
1544,38.0,4.6,5.0,2.0,0,3,4,1.0,0.0,1.0,27,24,3,2022,9.193469879776085
1545,36.0,4.1,2.0,4.0,0,4,4,3.0,0.0,1.0,51,6,3,2022,12.25607644546856
1546,26.0,4.6,6.0,2.0,0,1,4,1.0,0.0,1.0,16,2,3,2022,10.724750462254962
1547,20.0,4.8,4.0,4.0,0,3,4,0.0,0.0,1.0,26,15,3,2022,4.717601092054723
1548,36.0,4.8,6.0,4.0,0,2,4,0.0,0.0,1.0,28,17,2,2022,7.325144114150348
1549,29.0,4.6,4.0,4.0,1,2,4,1.0,0.0,1.0,20,11,3,2022,9.192770952683
1550,38.0,4.9,3.0,4.0,2,3,3,2.0,0.0,1.0,34,17,2,2022,4.529611222928994
1551,24.0,4.8,2.0,2.0,2,4,3,0.0,0.0,1.0,15,16,2,2022,11.71916113120418
1552,20.0,4.9,2.0,4.0,2,2,4,1.0,0.0,1.0,24,4,3,2022,14.15280068944862
1553,24.0,4.5,2.0,1.0,2,3,2,0.0,0.0,1.0,13,6,4,2022,11.916575580095856
1554,23.0,5.0,6.0,2.0,0,4,4,0.0,0.0,1.0,20,25,3,2022,10.641042055468635
1555,38.0,4.4,2.0,2.0,2,1,3,1.0,0.0,1.0,32,31,3,2022,10.565936169903276
1556,33.0,4.9,4.0,4.0,1,1,3,0.0,0.0,1.0,32,11,2,2022,7.343593509992689
1557,20.0,4.7,5.0,3.0,0,3,4,0.0,0.0,1.0,27,3,4,2022,1.5125236323328126
1558,35.0,5.0,5.0,1.0,1,4,3,1.0,0.0,1.0,17,3,4,2022,3.073422258763914
1559,38.0,4.8,2.0,4.0,0,3,4,1.0,0.0,1.0,37,13,2,2022,8.95310195230211
1560,20.0,4.9,1.0,2.0,2,1,4,1.0,0.0,1.0,34,2,3,2022,19.97436311932328
1561,21.0,5.0,6.0,2.0,2,2,4,0.0,0.0,2.0,11,1,3,2022,7.763197145329057
1562,36.0,4.8,1.0,2.0,2,3,3,0.0,0.0,1.0,16,5,3,2022,4.5374181102775015
1563,37.0,4.8,1.0,3.0,1,1,3,0.0,0.0,1.0,28,3,4,2022,6.21786032966792
1564,27.0,4.5,4.0,4.0,1,1,4,1.0,0.0,1.0,22,4,3,2022,12.116559162817445
1565,37.0,4.7,1.0,1.0,1,2,3,1.0,0.0,1.0,19,1,3,2022,3.145067434621583
1566,33.0,4.9,6.0,1.0,1,3,3,0.0,0.0,1.0,26,2,4,2022,13.971759900424404
1567,30.0,4.1,1.0,1.0,1,3,4,1.0,0.0,1.0,35,6,4,2022,12.161417162420864
1568,21.0,4.8,6.0,4.0,1,4,3,0.0,0.0,1.0,14,15,3,2022,4.544267482983502
1569,25.0,4.6,3.0,1.0,1,2,4,0.0,0.0,1.0,15,19,3,2022,7.6016815283420005
1570,20.0,5.0,5.0,3.0,2,2,3,1.0,0.0,1.0,31,17,3,2022,3.064487105761538
1571,39.0,4.7,6.0,4.0,0,1,4,1.0,0.0,1.0,20,1,4,2022,9.348552276073129
1572,28.0,4.5,5.0,4.0,2,4,4,0.0,0.0,1.0,23,13,3,2022,9.31302156464039
1573,39.0,4.9,6.0,4.0,1,3,4,1.0,0.0,1.0,17,9,3,2022,9.313705947301067
1574,29.0,4.5,2.0,1.0,2,3,2,1.0,0.0,1.0,16,15,3,2022,3.0589686156369122
1575,37.0,4.2,3.0,1.0,0,2,4,1.0,0.0,1.0,23,5,4,2022,4.663310416717064
1576,25.0,4.6,2.0,2.0,2,1,4,1.0,0.0,1.0,19,16,3,2022,17.29786575291325
1577,25.0,4.6,2.0,1.0,2,3,3,1.0,,1.0,14,12,3,2022,17.13749142638868
1578,29.0,5.0,3.0,1.0,2,2,4,0.0,0.0,1.0,14,3,3,2022,1.5368640594154632
1579,29.0,4.8,1.0,3.0,2,3,4,1.0,0.0,1.0,26,30,3,2022,1.554508649284574
