,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance,Day,Month,Year
8577,22.0,4.9,Cloudy,High,0,Meal,motorcycle,0.0,No,Urban,25,,5,3,2022
8578,27.0,4.8,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,32,,12,3,2022
8579,31.0,4.8,Cloudy,High,2,Buffet,electric_scooter,1.0,No,Urban,26,,3,3,2022
8580,37.0,4.4,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,32,,5,4,2022
8581,24.0,4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,29,,4,3,2022
8582,23.0,4.5,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,23,,17,3,2022
8583,23.0,4.9,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,15,,28,3,2022
8584,34.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,,1,4,2022
8585,21.0,4.2,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,,6,3,2022
8586,35.0,3.5,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,34,,12,3,2022
8587,34.0,4.7,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,17,,12,2,2022
8588,22.0,4.3,Stormy,Jam,0,Meal,motorcycle,2.0,No,Urban,37,,29,3,2022
8589,24.0,5.0,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,17,,24,3,2022
8590,27.0,4.5,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,,6,4,2022
8591,23.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,,25,3,2022
8592,37.0,4.7,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,,4,3,2022
8593,38.0,4.9,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,20,,15,2,2022
8594,38.0,4.9,Stormy,High,0,Meal,motorcycle,2.0,No,Metropolitian,47,,28,3,2022
8595,,,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33,,6,4,2022
8596,28.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,,18,2,2022
8597,,,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,,31,3,2022
8598,23.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,19,,7,3,2022
8599,34.0,4.8,Fog,Medium,2,Meal,scooter,1.0,No,Urban,19,,17,2,2022
8600,20.0,4.6,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,19,,29,3,2022
8601,36.0,4.9,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30,,15,2,2022
8602,35.0,4.7,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,,9,3,2022
8603,24.0,5.0,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,,3,3,2022
8604,38.0,4.7,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28,,13,2,2022
8605,34.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,,21,3,2022
8606,23.0,4.8,Cloudy,Medium,1,Snack,scooter,0.0,No,Urban,12,,11,2,2022
8607,34.0,4.5,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,16,,15,3,2022
8608,29.0,4.9,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,19,,28,3,2022
8609,34.0,4.6,Windy,High,1,Snack,scooter,1.0,No,Urban,34,,9,3,2022
8610,26.0,4.7,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,33,,5,3,2022
8611,28.0,4.8,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,23,,4,3,2022
8612,32.0,4.5,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,,3,3,2022
8613,26.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,23,,6,3,2022
8614,39.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,20,,15,2,2022
8615,38.0,4.5,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,33,,18,2,2022
8616,23.0,4.8,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,,4,4,2022
8617,26.0,4.6,Sandstorms,High,2,Buffet,scooter,0.0,No,Metropolitian,16,,17,2,2022
8618,38.0,5.0,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,12,,13,3,2022
8619,29.0,4.5,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,27,,25,3,2022
8620,37.0,4.8,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,,21,3,2022
8621,29.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,,20,3,2022
8622,20.0,4.9,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,,26,3,2022
8623,38.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,,14,3,2022
8624,27.0,4.6,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,22,,13,3,2022
8625,30.0,4.5,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Urban,36,,6,3,2022
8626,21.0,4.8,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29,,16,3,2022
8627,36.0,4.7,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,,17,3,2022
8628,30.0,4.7,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,30,,5,4,2022
8629,26.0,4.2,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,,4,3,2022
8630,28.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19,,26,3,2022
8631,37.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,45,,8,3,2022
8632,21.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,19,,5,4,2022
8633,36.0,4.9,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,36,,30,3,2022
8634,21.0,4.6,Cloudy,Jam,1,Buffet,scooter,1.0,No,Urban,38,,14,2,2022
8635,35.0,4.4,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,25,,9,3,2022
8636,33.0,4.8,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,,15,2,2022
8637,35.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,24,,15,3,2022
8638,36.0,4.2,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,43,,18,3,2022
8639,35.0,4.7,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,27,,16,3,2022
8640,20.0,3.9,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,49,,3,3,2022
8641,,,,Jam,0,Meal,motorcycle,,No,Metropolitian,35,,13,2,2022
8642,21.0,4.8,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,13,,18,3,2022
8643,23.0,4.7,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,,14,2,2022
8644,27.0,4.9,Windy,Jam,2,Snack,motorcycle,1.0,No,Urban,27,,24,3,2022
8645,32.0,4.8,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,15,,7,3,2022
8646,22.0,4.9,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,29,,10,3,2022
8647,34.0,4.3,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,31,,21,3,2022
8648,39.0,4.0,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,36,,15,3,2022
8649,26.0,4.7,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,,29,3,2022
8650,30.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,,27,3,2022
8651,32.0,4.9,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,28,,6,4,2022
8652,29.0,4.7,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,42,,2,4,2022
8653,33.0,4.5,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,24,,7,3,2022
8654,26.0,4.7,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,22,,30,3,2022
8655,26.0,4.5,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,19,,2,3,2022
8656,20.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,,5,4,2022
8657,36.0,4.2,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,,11,2,2022
8658,33.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,,No,Metropolitian,43,,8,3,2022
8659,21.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,,1,4,2022
8660,29.0,4.7,Fog,Low,2,Snack,electric_scooter,0.0,No,Urban,11,,7,3,2022
8661,29.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,,25,3,2022
8662,32.0,5.0,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,14,,30,3,2022
8663,24.0,4.5,Fog,Low,1,Buffet,scooter,1.0,No,Urban,27,,6,3,2022
8664,23.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,16,,5,4,2022
8665,22.0,4.9,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,16,,21,3,2022
8666,27.0,4.5,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,,2,3,2022
8667,23.0,5.0,Stormy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,,16,2,2022
8668,30.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,,28,3,2022
8669,30.0,3.6,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,43,,31,3,2022
8670,29.0,4.6,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,15,,10,3,2022
8671,32.0,5.0,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,25,,20,3,2022
8672,36.0,4.6,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,21,,29,3,2022
8673,30.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,28,,5,3,2022
8674,35.0,4.7,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,,11,2,2022
8675,21.0,5.0,Sandstorms,Low,2,Snack,scooter,1.0,No,Urban,18,,9,3,2022
8676,38.0,4.5,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,25,,17,3,2022
8677,34.0,4.8,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,18,,3,4,2022
8678,39.0,4.6,Cloudy,High,0,Buffet,motorcycle,1.0,No,Urban,30,,15,3,2022
8679,37.0,4.8,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,35,,3,4,2022
8680,30.0,4.1,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,31,,4,4,2022
8681,22.0,4.8,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,,18,2,2022
8682,33.0,3.0,Sunny,Low,0,Buffet,motorcycle,2.0,No,Urban,34,,12,3,2022
8683,20.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,,2,4,2022
8684,36.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,51,,2,4,2022
8685,,,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,21,,26,3,2022
8686,30.0,5.0,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,23,,1,4,2022
8687,38.0,4.9,Stormy,Medium,1,Meal,scooter,0.0,No,Urban,31,,26,3,2022
8688,27.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,,22,,19,3,2022
8689,27.0,4.5,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,16,,6,3,2022
8690,21.0,4.8,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,39,,14,3,2022
8691,30.0,4.8,Sunny,Low,1,Drinks,scooter,0.0,No,Metropolitian,24,,2,4,2022
8692,28.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,10,,17,2,2022
8693,24.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,25,,25,3,2022
8694,34.0,4.8,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,17,,29,3,2022
8695,20.0,4.7,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,15,,25,3,2022
8696,28.0,4.6,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,25,,3,3,2022
8697,31.0,4.2,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,35,,4,3,2022
8698,35.0,4.2,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,31,,23,3,2022
8699,39.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,,26,3,2022
8700,38.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,36,,12,3,2022
8701,26.0,4.3,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,34,,4,3,2022
8702,32.0,4.8,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,26,,24,3,2022
8703,23.0,4.8,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,12,,17,3,2022
8704,22.0,4.7,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,27,,10,3,2022
8705,26.0,4.6,Fog,Low,0,Snack,motorcycle,,No,Metropolitian,18,,13,2,2022
8706,37.0,4.2,Sandstorms,High,1,Meal,scooter,0.0,No,Metropolitian,32,,26,3,2022
8707,27.0,4.8,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,23,,2,3,2022
8708,31.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,,6,4,2022
8709,29.0,4.9,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,12,,13,3,2022
8710,33.0,4.1,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,43,,6,4,2022
8711,29.0,3.9,Sunny,Jam,0,Drinks,motorcycle,2.0,No,Semi-Urban,49,,30,3,2022
8712,33.0,4.5,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,25,,28,3,2022
8713,,,,,3,Drinks,scooter,0.0,No,Metropolitian,15,,12,2,2022
8714,36.0,4.6,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,,24,3,2022
8715,35.0,4.7,Sandstorms,Jam,0,Drinks,motorcycle,1.0,Yes,Semi-Urban,52,,6,4,2022
8716,29.0,4.5,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,45,,10,3,2022
8717,,,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Urban,19,,16,2,2022
8718,34.0,5.0,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,29,,3,3,2022
8719,25.0,4.8,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,24,,27,3,2022
8720,36.0,4.9,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,10,,24,3,2022
8721,22.0,3.7,Sunny,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,42,,13,2,2022
8722,38.0,4.6,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,26,,30,3,2022
8723,21.0,2.6,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,39,,2,3,2022
8724,35.0,4.8,Stormy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,41,,23,3,2022
8725,32.0,4.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,37,,2,4,2022
8726,25.0,5.0,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,,20,3,2022
8727,22.0,4.9,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,23,,3,4,2022
8728,31.0,4.8,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,,5,4,2022
8729,28.0,4.3,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,37,,8,3,2022
8730,27.0,4.7,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,25,,27,3,2022
8731,23.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,20,,11,2,2022
8732,23.0,4.6,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,,6,3,2022
8733,25.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,18,,12,2,2022
8734,28.0,4.5,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,24,,18,3,2022
8735,38.0,5.0,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Urban,26,,24,3,2022
8736,36.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,53,,31,3,2022
8737,24.0,4.3,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,43,,8,3,2022
8738,28.0,4.5,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,,4,3,2022
8739,25.0,4.8,Sunny,Jam,0,Buffet,motorcycle,0.0,No,,27,,4,4,2022
8740,37.0,4.9,Sandstorms,High,1,Snack,motorcycle,1.0,No,Urban,27,,1,3,2022
8741,34.0,5.0,Sunny,High,1,Drinks,scooter,0.0,No,Metropolitian,23,,21,3,2022
8742,24.0,4.8,Sandstorms,Low,2,Buffet,scooter,0.0,No,,17,,16,2,2022
8743,37.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,15,,31,3,2022
8744,21.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,42,,2,4,2022
8745,33.0,4.9,Cloudy,Jam,2,Drinks,scooter,2.0,No,Urban,41,,2,3,2022
8746,30.0,4.2,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,,26,3,2022
8747,35.0,4.2,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,34,,30,3,2022
8748,27.0,4.6,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,17,,5,3,2022
8749,34.0,4.7,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,30,,2,4,2022
8750,33.0,4.8,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,,14,2,2022
8751,,,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,,13,,11,2,2022
8752,37.0,4.7,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,23,,1,3,2022
8753,28.0,4.8,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,30,,18,2,2022
8754,23.0,4.6,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35,,31,3,2022
8755,22.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,,2,4,2022
8756,21.0,4.6,Sunny,Jam,1,Meal,scooter,0.0,No,Urban,23,,16,2,2022
8757,22.0,4.8,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,,2,4,2022
8758,33.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,,15,2,2022
8759,39.0,4.2,Windy,Medium,2,Snack,scooter,2.0,No,Urban,34,,9,3,2022
8760,27.0,4.8,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,29,,11,3,2022
8761,37.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,30,,2,4,2022
8762,24.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,,4,4,2022
8763,32.0,4.6,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,25,,17,3,2022
8764,38.0,3.9,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,36,,4,3,2022
8765,29.0,5.0,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,21,,10,3,2022
8766,27.0,4.7,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,,23,3,2022
8767,34.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,,24,,17,2,2022
8768,38.0,4.8,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,,2,3,2022
8769,26.0,4.8,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,16,,15,3,2022
8770,39.0,4.7,Sunny,High,2,Drinks,motorcycle,0.0,No,Metropolitian,23,,3,4,2022
8771,38.0,4.7,Windy,Medium,2,Meal,electric_scooter,0.0,No,Urban,22,,8,3,2022
8772,,,Stormy,Medium,0,Drinks,motorcycle,0.0,No,Urban,23,,14,3,2022
8773,28.0,4.7,Windy,High,2,Buffet,electric_scooter,0.0,,,11,,13,2,2022
8774,21.0,4.4,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,36,,4,4,2022
8775,24.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,21,,5,3,2022
8776,30.0,4.7,Sunny,Low,2,Snack,electric_scooter,,No,Metropolitian,12,,1,3,2022
8777,36.0,5.0,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,45,,23,3,2022
8778,24.0,4.4,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,35,,8,3,2022
8779,38.0,4.6,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,,2,4,2022
8780,34.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,27,,6,4,2022
8781,24.0,4.7,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,,3,3,2022
8782,34.0,4.6,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,,18,3,2022
8783,31.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,,27,3,2022
8784,37.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Urban,29,,6,4,2022
8785,22.0,4.8,Cloudy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,25,,5,3,2022
8786,21.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,16,,10,3,2022
8787,29.0,4.7,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,11,,24,3,2022
8788,33.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,,11,2,2022
8789,34.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,,1,4,2022
8790,36.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,,14,3,2022
8791,22.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22,,12,2,2022
8792,34.0,4.7,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,,24,3,2022
8793,23.0,4.8,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,14,,4,4,2022
8794,35.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,26,,4,4,2022
8795,33.0,4.8,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Urban,22,,4,3,2022
8796,25.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,23,,19,3,2022
8797,20.0,3.8,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,47,,1,3,2022
8798,27.0,4.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,26,,17,3,2022
8799,21.0,4.4,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,39,,27,3,2022
8800,36.0,4.7,Stormy,Low,2,Drinks,electric_scooter,1.0,No,,23,,18,2,2022
8801,31.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,44,,14,3,2022
8802,22.0,4.5,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,,6,4,2022
8803,24.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,15,,2,3,2022
8804,24.0,4.7,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,,3,3,2022
8805,26.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,,27,3,2022
8806,34.0,4.2,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,,23,3,2022
8807,,,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,22,,21,3,2022
8808,23.0,5.0,Sunny,Low,1,Snack,scooter,1.0,No,,23,,13,3,2022
8809,39.0,4.7,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,,18,2,2022
8810,33.0,3.9,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,35,,25,3,2022
8811,,,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,22,,7,3,2022
8812,21.0,5.0,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,15,,5,3,2022
8813,37.0,5.0,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,,1,3,2022
8814,39.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,43,,4,3,2022
8815,38.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,,21,3,2022
8816,33.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,,7,3,2022
8817,22.0,4.9,Stormy,Medium,1,Snack,scooter,0.0,No,Metropolitian,29,,7,3,2022
8818,21.0,5.0,Sunny,Jam,2,Snack,electric_scooter,1.0,No,,12,,11,2,2022
8819,39.0,4.4,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,34,,3,3,2022
8820,30.0,4.4,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,41,,6,3,2022
8821,26.0,4.8,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,20,,23,3,2022
8822,35.0,4.9,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,12,,5,3,2022
8823,32.0,4.9,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,,5,4,2022
8824,36.0,4.9,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,29,,3,4,2022
8825,20.0,4.5,Windy,High,0,Snack,motorcycle,0.0,No,Metropolitian,29,,11,2,2022
8826,24.0,4.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Urban,40,,6,3,2022
8827,24.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,,6,3,2022
8828,21.0,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,No,,30,,3,4,2022
8829,24.0,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19,,30,3,2022
8830,36.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,34,,30,3,2022
8831,,,,,3,Buffet,bicycle,1.0,No,Urban,39,,9,3,2022
8832,30.0,5.0,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,16,,28,3,2022
8833,31.0,4.5,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,,15,2,2022
8834,27.0,4.6,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16,,16,3,2022
8835,26.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13,,5,4,2022
8836,24.0,4.4,Fog,Medium,1,Drinks,motorcycle,1.0,No,Urban,39,,20,3,2022
